
Clock type: WALL
Ordered by: totaltime, desc

name                                  ncall  tsub      ttot      tavg      
..r_descriptor.py:6 TensorDescriptor  1      0.000009  0.000011  0.000011
.._for_rng.py:110 PhiloxStateTracker  1      0.000011  0.000011  0.000011
..agator.register_sharding_prop_rule  4      0.000008  0.000011  0.000003
..tion_guard.py:76 GenerationTracker  1      0.000011  0.000011  0.000011
../mpmath/matrices/eigen.py:41 defun  11     0.000005  0.000011  0.000001
..ys/densebasic.py:315 _rec_validate  8/2    0.000007  0.000011  0.000001
..y:69 remote_autograd_cache_default  1      0.000005  0.000011  0.000011
..patcher.py:120 Dispatcher.register  43     0.000011  0.000011  0.000000
..ympy/ntheory/modular.py:1 <module>  1      0.000009  0.000011  0.000011
..3.10/sre_compile.py:437 <listcomp>  3      0.000011  0.000011  0.000004
..onalfield.py:9 PythonRationalField  1      0.000005  0.000011  0.000011
..ynamo/funcname_cache.py:1 <module>  1      0.000010  0.000011  0.000011
..y:1278 _LiteralGenericAlias.__eq__  20     0.000010  0.000011  0.000001
..evice_interface.py:173 DeviceGuard  1      0.000005  0.000011  0.000011
..3.10/statistics.py:1051 NormalDist  1      0.000011  0.000011  0.000011
..g/backends/base_backend.py:49 Plot  1      0.000010  0.000011  0.000011
..tion.py:240 ResumeFunctionMetadata  1      0.000006  0.000011  0.000011
..ympy/polys/polyclasses.py:2448 DMF  1      0.000011  0.000011  0.000011
..xtensions.py:2672 TypeVar.__hash__  5      0.000010  0.000010  0.000002
..nctions/special/bessel.py:1151 hn1  1      0.000002  0.000010  0.000010
...py:588 _storage_type_to_dtype_map  1      0.000007  0.000010  0.000010
..ttest/mock.py:1281 _patch.__init__  1      0.000006  0.000010  0.000010
..s/memoization.py:4 recurrence_memo  7      0.000010  0.000010  0.000001
..tils.py:125 get_primitive_bitwidth  19     0.000010  0.000010  0.000001
..pretty/stringpict.py:22 stringPict  1      0.000010  0.000010  0.000010
..rtlib/machinery.py:17 all_suffixes  15     0.000010  0.000010  0.000001
../_cache.py:65 CacheArtifactFactory  1      0.000010  0.000010  0.000010
..sympy/calculus/euler.py:1 <module>  1      0.000010  0.000010  0.000010
..es/formal.py:968 FormalPowerSeries  1      0.000010  0.000010  0.000010
..calculus/polynomials.py:1 <module>  1      0.000006  0.000010  0.000010
../_embedding_ops.py:69 _MaskPartial  1      0.000006  0.000010  0.000010
..tils.py:67 _ConsolidatedOptimState  1      0.000005  0.000010  0.000010
..rch/_jit_internal.py:1206 is_await  4      0.000002  0.000010  0.000002
..ecorator.py:85 conserve_mpmath_dps  1      0.000003  0.000010  0.000010
..ensor/_op_schema.py:189 OpStrategy  1      0.000010  0.000010  0.000010
..230 TorchFunctionModeStackVariable  1      0.000010  0.000010  0.000010
..ynamo/source.py:570 DefaultsSource  1      0.000005  0.000010  0.000010
..LoopStackOutputHigherOrderVariable  1      0.000002  0.000010  0.000010
..ages/mpmath/ctx_iv.py:394 <lambda>  45     0.000010  0.000010  0.000000
..nt_wrapper.py:25 ActivationWrapper  1      0.000010  0.000010  0.000010
..ps.py:1747 ScanHigherOrderVariable  1      0.000003  0.000010  0.000010
..olic_shapes.py:2791 DimConstraints  1      0.000010  0.000010  0.000010
..ch/_jit_internal.py:1196 is_future  4      0.000001  0.000010  0.000002
.._fsdp_param.py:164 ParamModuleInfo  1      0.000005  0.000010  0.000010
..amo/eval_frame.py:511 innermost_fn  4      0.000004  0.000010  0.000002
..:2017 TraceableTritonKernelWrapper  1      0.000009  0.000010  0.000010
..ts/conditionset.py:19 ConditionSet  1      0.000005  0.000010  0.000010
..AssociativeScanHigherOrderVariable  1      0.000002  0.000010  0.000010
..mpmath/function_docs.py:1 <module>  1      0.000010  0.000010  0.000010
..tograd.py:207 OpNamespace.__init__  1      0.000004  0.000010  0.000010
..ing/octave.py:65 OctaveCodePrinter  1      0.000010  0.000010  0.000010
..llections_abc.py:78 _check_methods  3      0.000010  0.000010  0.000003
...py:167 SymbolicTorchFunctionState  1      0.000002  0.000010  0.000010
..ry/miscellaneous.py:379 MinMaxBase  1      0.000010  0.000010  0.000010
..py/printing/repr.py:18 ReprPrinter  1      0.000010  0.000010  0.000010
..nting/julia.py:48 JuliaCodePrinter  1      0.000010  0.000010  0.000010
..ton/runtime/jit.py:497 JITCallable  1      0.000010  0.000010  0.000010
..:587 _private_register_pytree_node  1      0.000007  0.000010  0.000010
..on3.10/warnings.py:181 _add_filter  1      0.000006  0.000009  0.000009
..y/pretty_symbology.py:232 <lambda>  4      0.000001  0.000009  0.000002
..ernal.py:1189 is_union_as_optional  2      0.000006  0.000009  0.000005
../utils.py:1694 ChromiumEventLogger  1      0.000009  0.000009  0.000009
..namo/source.py:395 EphemeralSource  1      0.000004  0.000009  0.000009
..odularinteger.py:15 ModularInteger  1      0.000009  0.000009  0.000009
..inductor/cpu_vec_isa.py:351 VecVSX  1      0.000004  0.000009  0.000009
..it/_trace.py:1136 register_submods  2      0.000005  0.000009  0.000005
../ops/_dtype_mappings.py:1 <module>  1      0.000009  0.000009  0.000009
..ch/_dynamo/utils.py:2587 <setcomp>  1      0.000006  0.000009  0.000009
../polys/rootoftools.py:1101 RootSum  1      0.000009  0.000009  0.000009
..functions/qfunctions.py:1 <module>  1      0.000006  0.000009  0.000009
..torch/deprecated.py:23 get_warning  12     0.000009  0.000009  0.000001
../_einsum_strategy.py:15 EinsumDims  1      0.000009  0.000009  0.000009
..kages/mpmath/ctx_fp.py:28 <lambda>  17     0.000009  0.000009  0.000001
..jscode.py:46 JavascriptCodePrinter  1      0.000009  0.000009  0.000009
../domains/gaussiandomains.py:27 new  10     0.000007  0.000009  0.000001
..y/pretty_symbology.py:172 <lambda>  5      0.000005  0.000009  0.000002
..s/__init__.py:565 Counter.__init__  2      0.000007  0.000009  0.000005
..sympy/sets/ordinals.py:273 __new__  1      0.000002  0.000009  0.000009
..l/symbolic_shapes.py:259 lru_cache  17     0.000009  0.000009  0.000001
..s/torch_function.py:127 <listcomp>  1      0.000003  0.000009  0.000009
../geometry/polygon.py:2053 Triangle  1      0.000009  0.000009  0.000009
..es/constant.py:27 ConstantVariable  1      0.000009  0.000009  0.000009
.._graph.py:199 VariableTrackerCache  1      0.000008  0.000009  0.000009
../rationalfield.py:14 RationalField  1      0.000009  0.000009  0.000009
..ializer.py:22 BytesWriter.__init__  2      0.000009  0.000009  0.000005
..laplace.py:17 FixedTalbot.__init__  20     0.000009  0.000009  0.000000
..al.py:1182 is_optional_as_optional  6      0.000005  0.000009  0.000002
..r.py:1105 EvaluateFalseTransformer  1      0.000009  0.000009  0.000009
..om.py:826 SystemRandom.getrandbits  1      0.000006  0.000009  0.000009
..mpy/geometry/polygon.py:28 Polygon  1      0.000009  0.000009  0.000009
../python3.10/weakref.py:348 __new__  5      0.000005  0.000009  0.000002
..rnal>:1254 _NamespacePath.__iter__  1      0.000003  0.000009  0.000009
..py:1258 OpOverloadPacket.overloads  3      0.000006  0.000009  0.000003
..ges/mpmath/ctx_iv.py:386 _set_prec  1      0.000002  0.000009  0.000009
..ains/integerring.py:20 IntegerRing  1      0.000009  0.000009  0.000009
..h/utils/_pytree.py:1282 <listcomp>  2      0.000003  0.000009  0.000005
..s/mpmath/math2.py:27 _mathfun_real  15     0.000009  0.000009  0.000001
..s/sympy/printing/dot.py:1 <module>  1      0.000009  0.000009  0.000009
..py/printing/glsl.py:30 GLSLPrinter  1      0.000009  0.000009  0.000009
../printing/rcode.py:78 RCodePrinter  1      0.000009  0.000009  0.000009
..y/pretty_symbology.py:170 <lambda>  5      0.000005  0.000009  0.000002
..y/pretty_symbology.py:237 <lambda>  4      0.000001  0.000009  0.000002
..ensor/_dispatch.py:89 OpDispatcher  1      0.000009  0.000009  0.000009
..s/dicts.py:1203 DictKeySetVariable  1      0.000009  0.000009  0.000009
..matrices/sparsetools.py:1 <module>  1      0.000008  0.000009  0.000009
..nductor/cpu_vec_isa.py:319 VecAVX2  1      0.000005  0.000009  0.000009
..sting/_comparison.py:376 <genexpr>  8      0.000007  0.000009  0.000001
..ctions.py:363 UserFunctionVariable  1      0.000009  0.000009  0.000009
..y/pretty_symbology.py:176 <lambda>  5      0.000003  0.000009  0.000002
..y:483 BooleanPair._supported_types  2      0.000008  0.000009  0.000005
..posable/contract.py:38 _ContractFn  1      0.000005  0.000009  0.000009
..r.py:149 _tensor_rebuild_functions  1      0.000008  0.000008  0.000008
..spatch/dispatcher.py:89 Dispatcher  1      0.000008  0.000008  0.000008
..nting/maple.py:84 MapleCodePrinter  1      0.000008  0.000008  0.000008
..x_mp_python.py:434 mpc_convert_lhs  1      0.000001  0.000008  0.000008
..ibility.py:29 mark_not_back_compat  1      0.000005  0.000008  0.000008
..ssiandomains.py:16 GaussianElement  1      0.000008  0.000008  0.000008
..:190 SafeLoader.parse_document_end  1      0.000005  0.000008  0.000008
../printing/pycode.py:763 <listcomp>  1      0.000008  0.000008  0.000008
..th/functions/signals.py:1 <module>  1      0.000003  0.000008  0.000008
..ions.py:11 SymPyDeprecationWarning  1      0.000008  0.000008  0.000008
..ions/matexpr.py:739 _LeftRightArgs  1      0.000007  0.000008  0.000008
..rs.py:1062 AOTSyntheticBaseWrapper  1      0.000006  0.000008  0.000008
..ng/lambdarepr.py:75 NumExprPrinter  1      0.000008  0.000008  0.000008
..59 SafeLoader.parse_document_start  1      0.000004  0.000008  0.000008
..py/polys/fields.py:292 FracElement  1      0.000008  0.000008  0.000008
../printing/numpy.py:37 NumPyPrinter  1      0.000008  0.000008  0.000008
..packages/mpmath/ctx_iv.py:38 ivmpf  1      0.000008  0.000008  0.000008
..s/sympy/geometry/plane.py:30 Plane  1      0.000008  0.000008  0.000008
..tils/_sympy/functions.py:368 Where  1      0.000006  0.000008  0.000008
..les/tensor.py:1380 SymNodeVariable  1      0.000008  0.000008  0.000008
..expressions/special.py:181 __new__  1      0.000003  0.000008  0.000008
..ables/lists.py:56 BaseListVariable  1      0.000008  0.000008  0.000008
..olic_convert.py:259 SpeculationLog  1      0.000005  0.000008  0.000008
..hard/common_op_utils.py:1 <module>  1      0.000006  0.000008  0.000008
..es/triton/testing.py:244 Benchmark  1      0.000006  0.000008  0.000008
..ic_shapes.py:3520 ShapeEnvSettings  1      0.000008  0.000008  0.000008
..bolic_shapes.py:2554 RuntimeAssert  1      0.000004  0.000008  0.000008
..polys/polyoptions.py:196 <genexpr>  30     0.000008  0.000008  0.000000
..lambdify.py:1123 _EvaluatorPrinter  1      0.000008  0.000008  0.000008
..ature.py:21 GaussLegendre.__init__  10     0.000008  0.000008  0.000001
..nager.py:601 InferenceModeVariable  1      0.000008  0.000008  0.000008
..ton/language/core.py:200 constexpr  1      0.000008  0.000008  0.000008
...py:560 _dtype_to_storage_type_map  1      0.000008  0.000008  0.000008
..es/domainscalar.py:17 DomainScalar  1      0.000008  0.000008  0.000008
..s_only_unpickler.py:195 <listcomp>  1      0.000004  0.000008  0.000008
..eries/fourier.py:127 FourierSeries  1      0.000008  0.000008  0.000008
..printing/numpy.py:348 SciPyPrinter  1      0.000008  0.000008  0.000008
..orter/jit_utils.py:22 GraphContext  1      0.000005  0.000008  0.000008
..uctor/cpu_vec_isa.py:171 VecSVE256  1      0.000004  0.000008  0.000008
..e/math.py:33 _add_math_1arg_docstr  15     0.000008  0.000008  0.000001
..ympy/strategies/util.py:1 <module>  1      0.000007  0.000008  0.000008
..f.py:496 WeakKeyDictionary.popitem  3      0.000005  0.000008  0.000003
..ionalfield.py:12 GMPYRationalField  1      0.000008  0.000008  0.000008
..ibuted/__init__.py:15 is_available  4      0.000005  0.000008  0.000002
../python3.10/ast.py:255 iter_fields  15     0.000007  0.000008  0.000001
..10/_collections_abc.py:428 __new__  2      0.000006  0.000008  0.000004
..36 _NamespacePath._get_parent_path  2      0.000005  0.000008  0.000004
..numberfields/modules.py:204 Module  1      0.000008  0.000008  0.000008
..rison.py:369 _inputs_not_supported  6      0.000008  0.000008  0.000001
..ains.py:56 GaussianInteger.__neg__  4      0.000006  0.000008  0.000002
..bootstrap_external>:522 _calc_mode  1      0.000002  0.000008  0.000008
..rices/sparse.py:21 SparseRepMatrix  1      0.000008  0.000008  0.000008
../python3.10/typing.py:1459 _caller  4      0.000007  0.000008  0.000002
..mpy/sets/sets.py:1496 Intersection  1      0.000008  0.000008  0.000008
..y/matrices/subspaces.py:1 <module>  1      0.000007  0.000008  0.000008
..ategies/branch/tools.py:1 <module>  1      0.000006  0.000008  0.000008
..ympy/series/residues.py:1 <module>  1      0.000006  0.000008  0.000008
..mpmath/libmp/libmpf.py:574 mpf_cmp  4      0.000006  0.000008  0.000002
..ins/finitefield.py:108 FiniteField  1      0.000008  0.000008  0.000008
../sympy/sets/sets.py:1947 FiniteSet  1      0.000008  0.000008  0.000008
..n/backends/driver.py:11 DriverBase  1      0.000008  0.000008  0.000008
..r/cpu_vec_isa.py:364 InvalidVecISA  1      0.000004  0.000008  0.000008
..mpy/printing/numpy.py:9 <listcomp>  1      0.000008  0.000008  0.000008
.._unpickler.py:89 _add_safe_globals  2      0.000006  0.000008  0.000004
...py:3701 TypeAliasType.__setattr__  5      0.000007  0.000008  0.000002
..tisolation.py:1881 ComplexInterval  1      0.000008  0.000008  0.000008
..ns/complexfield.py:16 ComplexField  1      0.000008  0.000008  0.000008
..ages/mpmath/ctx_mp.py:58 MPContext  1      0.000008  0.000008  0.000008
..8 TorchHigherOrderOperatorVariable  1      0.000007  0.000008  0.000008
..external/pythonmpq.py:46 PythonMPQ  1      0.000008  0.000008  0.000008
../numbers.py:408 Infinity.__float__  2      0.000006  0.000008  0.000004
..unctional_utils.py:330 MetadataKey  1      0.000008  0.000008  0.000008
..ngs.py:403 WarningMessage.__init__  2      0.000008  0.000008  0.000004
..s/sympy/assumptions/cnf.py:270 CNF  1      0.000008  0.000008  0.000008
..olynomialring.py:10 PolynomialRing  1      0.000008  0.000008  0.000008
..try/polygon.py:1420 RegularPolygon  1      0.000008  0.000008  0.000008
.._sparse_tensor_invariants.__init__  4      0.000008  0.000008  0.000002
..sdp/_traversal_utils.py:1 <module>  1      0.000008  0.000008  0.000008
..custom_ops.py:916 _maybe_get_opdef  1      0.000006  0.000008  0.000008
..ctor/cpu_vec_isa.py:334 VecZVECTOR  1      0.000003  0.000008  0.000008
../core/numbers.py:3545 NumberSymbol  1      0.000007  0.000007  0.000007
<string>:2 Guard.__init__             8      0.000007  0.000007  0.000001
..pressions/special.py:213 OneMatrix  1      0.000007  0.000007  0.000007
..sympy/ntheory/digits.py:1 <module>  1      0.000005  0.000007  0.000007
..pmath/ctx_mp_python.py:623 convert  1      0.000004  0.000007  0.000007
..sympy/polys/agca/ideals.py:7 Ideal  1      0.000007  0.000007  0.000007
..th/ctx_iv.py:304 MPIntervalContext  1      0.000007  0.000007  0.000007
../tensor/indexed.py:362 IndexedBase  1      0.000007  0.000007  0.000007
..ls/_backport_slots.py:59 <genexpr>  24     0.000007  0.000007  0.000000
..mpmath/ctx_iv.py:145 ivmpf.__neg__  1      0.000001  0.000007  0.000007
..058 PreserveVersionContextVariable  1      0.000007  0.000007  0.000007
..ltipledispatch/utils.py:1 <module>  1      0.000005  0.000007  0.000007
..ns/elementary/integers.py:97 floor  1      0.000007  0.000007  0.000007
..ing/series.py:989 Line2DBaseSeries  1      0.000006  0.000007  0.000007
...py:54 QuantizedEngine.__getattr__  10     0.000007  0.000007  0.000001
..n/NCF/feature_spec.py:35 from_dict  1      0.000005  0.000007  0.000007
../domain.py:470 IntegerRing.of_type  12     0.000005  0.000007  0.000001
..py/concrete/products.py:17 Product  1      0.000007  0.000007  0.000007
../optimizer.py:84 OptimizerVariable  1      0.000007  0.000007  0.000007
..tograd/function.py:664 _nested_map  4      0.000007  0.000007  0.000002
..rehension.py:10 ArrayComprehension  1      0.000007  0.000007  0.000007
..ympy/core/exprtools.py:288 Factors  1      0.000007  0.000007  0.000007
..ns/functions.py:3 SpecialFunctions  1      0.000007  0.000007  0.000007
..ledAOTAutogradSerializableCallable  1      0.000007  0.000007  0.000007
..sympy/core/sympify.py:84 <genexpr>  24     0.000007  0.000007  0.000000
..ys/polytools.py:7556 GroebnerBasis  1      0.000007  0.000007  0.000007
../nn_module.py:159 NNModuleVariable  1      0.000007  0.000007  0.000007
..unctions/special/hyper.py:90 hyper  1      0.000007  0.000007  0.000007
..adata/__init__.py:749 Context.path  1      0.000002  0.000007  0.000007
../torch/_ops.py:997 OpOverload.name  13     0.000007  0.000007  0.000001
..special/error_functions.py:1828 Si  1      0.000007  0.000007  0.000007
..rch/_ops.py:821 OpOverload._opname  5      0.000005  0.000007  0.000001
../extensions.py:11 ExtensionElement  1      0.000007  0.000007  0.000007
..on/language/core.py:694 block_type  1      0.000007  0.000007  0.000007
..linalg.py:108 LinearAlgebraMethods  1      0.000007  0.000007  0.000007
..es/triton/knobs.py:317 build_knobs  1      0.000006  0.000007  0.000007
../mathml.py:84 MathMLContentPrinter  1      0.000007  0.000007  0.000007
..lgebraicfield.py:15 AlgebraicField  1      0.000007  0.000007  0.000007
..ympy/logic/boolalg.py:480 <lambda>  21     0.000007  0.000007  0.000000
..0/weakref.py:353 KeyedRef.__init__  5      0.000007  0.000007  0.000001
..actions.py:276 _operator_fallbacks  7      0.000007  0.000007  0.000001
..0/dataclasses.py:1210 is_dataclass  3      0.000005  0.000007  0.000002
